activity_id,activity_name,actor.session.uid,actor.user.credential_uid,actor.user.email_addr,actor.user.org.uid,actor.user.type,actor.user.type_id,actor.user.uid,api.response.code,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,device.ip,device.is_managed,device.os.type,device.os.type_id,dst_endpoint.uid,event.type,http_request.user_agent,message,metadata.correlation_uid,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,service.name,session,severity,severity_id,src_endpoint.ip,status_detail,status_id,thread,timestamp,type_name,type_uid,unmapped.Actor,unmapped.AppAccessContext.CorrelationId,unmapped.AppAccessContext.UniqueTokenId,unmapped.ApplicationDisplayName,unmapped.AuthenticationType,unmapped.AzureActiveDirectoryEventType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.DeviceProperties,unmapped.ExtendedProperties,unmapped.IntraSystemId,unmapped.ItemType,unmapped.ObjectId,unmapped.Target,unmapped.TargetContextId,unmapped.UserId,unmapped.operation,unmapped.recordType,unmapped.userType,user.type,user.type_id,user.uid
1,Logon,8b201ded-12c1-4a3b-8a36-df548fa0a745,bsu91382-7037-1238-6688-98M2jC8tsq11,john.doe@acme.com,48l84E24-T8B8-1i9Q-Rd49-PFfn8Zjd8193,User,4,ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,5,Identity & Access Management,3,Authentication,3002,12T07L90-B5b5-3B1p-lQ55-zrGg5nzm6019,security,Microsoft O365,Microsoft,198.51.100.7,,BwSzVgt94,21,16jCo4s6-1O2Y-4a2R-6H1J-zhB511340BM2,Logon,,-,7f71a485-499e-42f5-9c49-1e2e4cb4870f,2024-01-29T19:47:05,AzureActiveDirectory,Microsoft,4,8b201ded-12c1-4a3b-8a36-df548fa0a745,9.3.1,,log_session_9100382327795278046,3,0,172.16.0.6,-,1,default,1706579296125400283,Authentication: Logon,300201,"[{""llgk"":8,""vC"":""Nba93910-0021-0851-7836-92a6qw0cIL44""}, {""zSXZ"":1,""jt"":""PuvVom@cAUFDFigHEyz.Fpe""}]",,,,,5,,,"[{""Btwfm"":""EZuLoIy26"",""GQEu"":""rl""}, {""DjJkT"":""wmHmhi"",""mHDz"":""IcWKupUSQuL""}, {""NJJih"":""37w8c5E1-8583-60v4-j87V-4C3O3Kp9Kr3D"",""KeIH"":""DIDNvyPpJ""}]","[{""gTzyQ"":""BOgLXyhS"",""xluZ"":""SpqQxfbHQaBOZjlfCT""}, {""lXfAH"":""MaaCwMZ\/0.9 (xVWIkrY hc 97.4; Gun94; g39) zrCHtXCJXrV\/133.92 (qYdMC, Wmcq JcFOk) PzxULq\/535.7.9.7 OuxNmj\/626.57"",""wHDR"":""UNDOcAojU""}, {""NMTFu"":""GleGf5:xSnYqRLHN"",""FrJw"":""WMpMfoRrqkk""}]",3346gtX3-Jk7w-9yy2-8S30-863841179Y16,,0x91406y-777u-92gF-V138-84dz05TteRI5,"[{""NruR"":0,""xX"":""5w99283M-078G-27QT-h075-26cS86bRIaE9""}]",03B09h12-y2Z2-5L3Q-zp05-koav3ANh3623,DrGSmt@AWrxwpNJVins.HNO,PcAgTvGvPYFf,98,5,bXAd,3,3c15710l-132o-23Ka-r239-92ul04Ttlii6
1,Logon,26887007-869d-4ff2-bc5b-44a8c07db4d9,0mn67056-N12g-9c5m-Md7o-Jm2FNEnFx0mz,olivia.perry@testinginbox.xyz,26e64i38-B7I3-7M9k-dj12-MFzv1SWx1098,User,4,8f03b7f1-f632-4a98-832c-99d1460b33ea,4,Identity & Access Management,3,Authentication,3002,14O15L95-s5W7-8Q0i-IF91-vWsZ5Erx9691,security,Microsoft O365,Microsoft,198.51.100.7,,JsLMSGc63,69,F4821rK3-91h7-0913-xrhn-LTQ4695AQ80z,Logon,,-,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,2024-01-29T19:48:08,AzureActiveDirectory,Microsoft,7,7f71a485-499e-42f5-9c49-1e2e4cb4870f,1.3.9,,log_session_9100382327795278046,3,0,203.0.113.8,-,1,default,1706579296125720753,Authentication: Logon,300201,"[{""Scng"":7,""JJ"":""2nd94275-m32J-2w6r-hV3l-UR9sJUEHR9Fd""}, {""PIwF"":6,""An"":""moeLDZ@tcvKXQrRiLrE.KCv""}]",,,,,5,,,"[{""nOhEH"":""GFdumlS95"",""Vapz"":""cl""}, {""MqzNS"":""pf"",""cWYV"":""KoegPBQRECK""}, {""DHMVF"":""v57U8132-d27f-1J91-ql10-9Mq61GcF7fw2"",""LSUm"":""wtKZUuAIM""}]","[{""xnaDs"":""gJgSgpaX"",""PGnk"":""JWBlkLARDuSgtgMfpo""}, {""CkJJw"":""GuIHLZO\/6.6 (MDwtjaBJuf; DugV 18.1; ePXVpzS rd 55.6; ANV91; Z11; TeFaNIA\/7.2; wwLJphTZw DugbdEv 15.1.35684)"",""YjXz"":""LoeotiiOt""}, {""cMrQU"":""itloSljyMycC:tKMhlLqGDdLS"",""YrUI"":""sHcYkNvWmIi""}]",h25H874k-3108-3gv2-893b-AyJ702Y69482,,52792705-1636-7kj5-MQ36-804214248175,"[{""aHDb"":0,""Bc"":""66922554-3388-1WM1-UN47-241868138394""}]",29g13P25-w3f0-2s3I-XN62-ZMNC1ZpY3435,XWdiys@voenuSMMumlx.TFq,wqwswJiREcOU,22,4,ecZE,8,99363092-4097-1Ps9-Fv04-376639391980
1,Logon,5b6359b4-7600-4b58-9c63-e06b23f9ab87,6786z67n-8z1b-2w2I-K877-51svY326o7Pa,kevin.green@example.com,04h30c62-U1h8-9q2V-Vj15-QqgH0UGr6362,User,2,7f71a485-499e-42f5-9c49-1e2e4cb4870f,3,Identity & Access Management,3,Authentication,3002,57W18m56-m0R8-0u7Z-GF94-Qaic6lHt0344,security,Microsoft O365,Microsoft,203.0.113.0,,mbHwvue68,06,26KcS6O7-7s3o-5D2u-8G5D-OPS913751Bm6,Logon,,-,b1d7a914-7db0-45b3-986d-c5f6bc36a198,2024-01-29T19:47:24,AzureActiveDirectory,Microsoft,9,f719864a-d489-4483-b8a4-c235cf6f32e1,4.9.4,,log_session_9100382327795278046,3,0,198.51.100.6,-,1,default,1706579296126110635,Authentication: Logon,300201,"[{""IeUK"":1,""ID"":""6188Q64u-4y5p-5E1K-n211-00bIO735L2Qd""}, {""vRqE"":8,""gT"":""ND241966@nakbrZkceIPg.OTp""}]",,,,,4,,,"[{""ddSHI"":""RzPhFYl31"",""ALNf"":""fO""}, {""WAOYP"":""sodkOI"",""WHGQ"":""MroYRWwFSSl""}, {""NEzjX"":""5kL7g93i-6sjs-8135-23I9-81hCq495A5V7"",""aLmZ"":""ITJJYFyvh""}]","[{""AeYkE"":""OQANusRt"",""yClA"":""GkLndLXaMPcjMLMcyA""}, {""wQZfE"":""mDyJGrP\/2.5 (CkhdTmU Dj 81.7; IrL44; V45) tUcQJZDuGIW\/615.42 (EsJOX, kvQU cAhaL) kXQpal\/642.1.2.4 qdWzPO\/663.15"",""hqYc"":""UQKCeLtCD""}, {""APhGo"":""jhwIt8:UnXytBlin"",""jkJo"":""mduOLvQRdEN""}]",4oLt2D8n-45I8-67K0-YCS8-8YU16F3P5289,,07380236-6775-5210-p859-287774250806,"[{""VVCZ"":5,""LJ"":""19105974-4935-4013-m231-019641692622""}]",41r83y38-C9k0-4K2b-cU43-QmEa4vQW4519,fJ315881@TlMlBpKeWykP.nII,tQtBPhvCJnXH,39,7,wltM,3,42880085-5988-6765-I680-088430441368
1,Logon,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,9960T31q-5I4M-5j2c-v013-95BGs718k5Qg,olivia.perry@testinginbox.xyz,98R00f47-D6O4-6w9b-Sd45-WTdy2CLe0548,User,3,1f44e110-3f62-426d-bdff-7c4281b5e990,0,Identity & Access Management,3,Authentication,3002,16c76H51-h2D9-1N2H-NC46-WFSA9HOH8784,security,Microsoft O365,Microsoft,192.0.2.7,,QAlfVaG51,92,24QRK8T6-2n8w-0i0n-2k6C-CAs778536Uz1,Logon,,-,b1d7a914-7db0-45b3-986d-c5f6bc36a198,2024-01-29T19:46:46,AzureActiveDirectory,Microsoft,9,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,7.1.8,,log_session_9100382327795278046,3,0,10.0.0.7,-,1,default,1706579296126447315,Authentication: Logon,300201,"[{""JGgZ"":4,""HH"":""2047j78r-0u2P-1R3T-Q732-68bbU861N8Ym""}, {""WETE"":8,""bt"":""YK762339@IVVYQOItzWUQ.UCf""}]",,,,,6,,,"[{""BMSac"":""TQSEjmj57"",""ZCUd"":""tP""}, {""IrRwa"":""cCDFul"",""BkDt"":""kgXOVfzgBvD""}, {""LatlL"":""6Jp6s24Y-8vLO-4594-84E5-89enW717D3p8"",""ZoXU"":""DNAQbncmt""}]","[{""brIxR"":""BWegrynw"",""NAjR"":""oIXHHBkzyXCZQJoyRq""}, {""LEKeG"":""ypXZwKs\/5.6 (uxrwIYY iE 75.4; Yhm03; G44) sNcwuhKJHHZ\/575.94 (aZhFb, ClmU YpUPA) Mounui\/989.8.5.3 cSLZgl\/263.76"",""HDCh"":""xiCoHPKZb""}, {""CkluI"":""pCOkK7:DcyqnKLJY"",""oWhu"":""CgWHlhyANMf""}]",983e4bnB-7Qf1-9HTz-HD40-697Q37H82629,,68601019-7214-0006-O604-673569305056,"[{""ehbH"":7,""Bb"":""54013520-4289-6461-Z574-324244963821""}]",51k24O81-V0W6-9X6z-PF34-gnNp3vzz3466,QU221989@yjFTtpfNhdyC.qkb,MseNcXbUabgv,97,4,qUWz,7,58678666-9038-7432-f410-948080124245
1,Logon,5b0a8109-dde2-4f8a-8c79-d6c541dbf312,df1Jy7w4-889x-678t-g1tF-OX579591a9qp,alice.smith@example.com,25T40c57-S8o4-3e1R-JU99-NCoG7BbB2827,User,0,f073c7e0-8646-4f9a-90a2-1f02c051b289,1,Identity & Access Management,3,Authentication,3002,76m80m90-Z6O2-4P0N-ix78-mWep1BLC9885,security,Microsoft O365,Microsoft,10.0.0.3,,YIWGjbr02,64,80UBG8a9-3O6W-2t7j-6G1F-tLK002304vd4,Logon,,-,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,2024-01-29T19:34:10,AzureActiveDirectory,Microsoft,4,b1d7a914-7db0-45b3-986d-c5f6bc36a198,9.0.1,,log_session_9100382327795278046,3,0,198.51.100.8,-,1,default,1706579296126804616,Authentication: Logon,300201,"[{""krpU"":9,""ne"":""Ig4zl4o9-390B-212Z-U1JK-eT264344p8OP""}, {""AePX"":1,""kD"":""fg647814@tcOjePOiqRDy.oLY""}]",,,,,4,,,"[{""OvQBH"":""AeujfzM79"",""nTPy"":""ZN""}, {""nRjay"":""ibzPWX"",""VeAq"":""AVVDuTROtmI""}, {""zCYdP"":""7y228JJ1-2q08-6QzY-5234-63qw8Bt572x5"",""gJOl"":""COowYRZcP""}]","[{""dxzZb"":""sKMTxlnB"",""npWZ"":""bFehfUYhjgtvowxyyL""}, {""zRuTj"":""MqkFZMV\/6.2 (bUkmBZm uS 58.1; Abj63; b89) xkwBVYYwwSp\/756.47 (WvUmS, RmJv mkiea) KDsUtg\/586.6.0.8 VvZFxP\/703.64"",""ukYH"":""hodMMmEvC""}, {""gAJiy"":""LtECU0:LyXwLHEiv"",""XTBa"":""BCLKXZYCbtH""}]",94228X5Z-5m72-3237-41K4-955q51i29475,,3s28237Y-455X-50zw-B017-02kK77dHciH0,"[{""Wqje"":3,""hO"":""0T03818P-662F-71yM-n617-15Js73bTEwp7""}]",29p53l53-A5X9-2x8z-CF94-jBvK9Ava9487,DO147074@ithTAhaWczug.BJU,FEVFmxuDIddJ,40,8,Krzi,6,0q28563k-075h-74VR-c764-10PT85tVBbE3
1,Logon,3d1bfa42-d1f7-4a95-bd61-0dd219cde31d,5R09bxI4-ht01-6129-6543-R4230803d590,sarah.wilson@example.com,35y10W46-c0Q8-8K4G-hy61-CZsR8vIU3501,User,6,8b201ded-12c1-4a3b-8a36-df548fa0a745,0,Identity & Access Management,3,Authentication,3002,16R41q78-f8g5-9g7q-qy66-fVct5Fde2702,security,Microsoft O365,Microsoft,10.0.0.8,,NIBNLXW,22,60mYd0s6-2x6R-0V9E-1Y0m-tJV821452Fn5,Logon,,-,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,2024-01-29T19:46:09,AzureActiveDirectory,Microsoft,4,5f4bca98-5b6d-4019-b3e3-ee54108c20fc,6.9.4,,log_session_9100382327795278046,3,0,203.0.113.0,-,1,default,1706579296127190238,Authentication: Logon,300201,"[{""WLFh"":4,""qU"":""2o47MSp9-UY06-1120-5045-A5984599F726""}, {""dxVs"":6,""BN"":""YY025323@roTYZcnWWUFU.xXl""}]",,,,,6,,,"[{""iWBnD"":""PjNLekQ"",""gYrI"":""dN""}, {""wUpGh"":""lLngGm"",""puYz"":""VJNUFCdvPQK""}, {""DexJv"":""2pl20052-KQ9U-3J9Z-3YRf-5w4r9p31903N"",""CFRO"":""JSdfFkjgF""}]","[{""zIDcY"":""yqxhexgq"",""PcxU"":""mriyFgxqfeBrufTZlT""}, {""JKmTv"":""FtnMcyY\/4.5 (POTlm; mLMbFIK 56; S) YqQPOHlvOzq\/923.71 (jrTvk, rofd CWoYL) YnKXxC\/106.9.8.8 FvqXso\/026.31"",""YyZF"":""siUDzQEAd""}, {""MebDr"":""hlSae5:NLbzteJWQ"",""Hhvl"":""iOhGSJqJmnk""}]",28u07o00-Dj77-62of-Gg9B-70bdq1512775,,8N76099Y-519b-46LR-B767-08AQ37qPMql5,"[{""Gcwe"":8,""hU"":""5E64516v-856d-65Ms-t534-84QR82zBKxd3""}]",56i16V52-N2F0-3a8m-Jv59-Tnmb1ITd4484,ct928367@zMZecIXeSNLJ.zdp,FOdUpVynfsfO,87,0,OFSA,0,2Q29592d-597a-61bm-K875-11cQ99fNUIP0
1,Logon,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,3707Bf3s-333B-1698-okEY-1YTLm35r211N,alice.smith@example.com,90Z23Z18-b5s7-5P9M-oX93-YXGl0mcJ8810,User,1,b1d7a914-7db0-45b3-986d-c5f6bc36a198,6,Identity & Access Management,3,Authentication,3002,41A18A64-l3Z3-8M2H-ut22-Dtkf9EKy0750,security,Microsoft O365,Microsoft,198.51.100.1,,tuxvqRq91,56,56VHS1U3-2U4A-6L4K-3u6s-NxY909723zO0,Logon,,-,6ad8316b-9a4a-4bf4-bf97-20171764e00a,2024-01-29T19:46:04,AzureActiveDirectory,Microsoft,9,d1b73202-66fe-4de4-92ed-11fc01a1c748,5.4.4,,log_session_9100382327795278046,3,0,192.168.0.9,-,1,default,1706579296127556739,Authentication: Logon,300201,"[{""AqLi"":0,""HP"":""9956lj0Y-530i-7250-bdzG-2DblV21v022E""}, {""OCBb"":2,""uB"":""rz251561@grnRaHWQyveM.Sqx""}]",,,,,4,,,"[{""iEVkR"":""N6110ub1-6543-2LXL-0839-N1673H774W0Z"",""tpSR"":""or""}, {""pFsRq"":""AXbxxR-ME22mC4"",""iPEM"":""VDHtToTZpDo""}, {""eWMel"":""glaCflo98"",""gODG"":""Sq""}, {""SMvtP"":""GDoc"",""RyVU"":""ilykKhdZVJy""}, {""pRGDo"":""6"",""uAPD"":""DZDJadBiN""}, {""wSDkF"":""62189k7U-0X0K-9395-13dE-E84F6485zg73"",""ttya"":""qLqCOVnlA""}]","[{""gadhQ"":""XKbdISeY"",""ZJmv"":""PLLtcoixCLDRkXYPJq""}, {""sjykM"":""DFOnmCF\/6.9 (lYnprik MF 08.5; xQp70; B47) fDNVAOiAYhb\/800.30 (Pgnof, qrvk ADwum) zjmYYK\/667.5.8.2 XpXsKJ\/810.49 WWq\/803.7.0.1"",""mFIY"":""nfOYgpSUi""}, {""ZKZBX"":""yMKRj7:bvZxBgdmx"",""JKsb"":""xNiAQGVlnvq""}]",5i590187-c66A-94XX-jAJ4-Q63008yy5227,,30008611-4975-6642-h768-315407863892,"[{""wdRj"":0,""Po"":""41808518-5731-4132-C374-261662579297""}]",94e11G28-U3X9-7k7O-ro44-oIPh6iDx7017,dt264138@znYLXxxIzmmE.Kmf,pEPyAmbcjomp,46,8,vFMs,6,03690844-7910-4604-c405-665817589617
1,Logon,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,0YvnIaZH-2aC2-7633-F6b3-17366n27Sd23,chris.martin@example.com,47y07q99-d3A8-0Q2m-TR02-arLu3tiE9261,User,1,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,1,Identity & Access Management,3,Authentication,3002,35Y92A30-i3x1-4L8L-PB94-NBGj9GVE3809,security,Microsoft O365,Microsoft,192.168.0.2,,oWGysnh31,32,74PHW8y8-3W5Z-6b0c-1q3U-hFV053259bS6,Logon,,-,14e8d26d-62df-4bb2-9440-5abbe9d50024,2024-01-29T19:47:33,AzureActiveDirectory,Microsoft,8,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,7.8.5,,log_session_9100382327795278046,3,0,1.1.1.1,-,1,default,1706579296127903000,Authentication: Logon,300201,"[{""polA"":5,""FI"":""6JzEMEso-5FE8-4195-M1b5-87879G97vk37""}, {""pRuW"":6,""Wp"":""RiqccNzDH@eYyrlOKKAMyv.AWE""}]",,,,,2,,,"[{""FWCmk"":""XiCHBNP98"",""nXpv"":""Dg""}, {""OssKH"":""fQbJSR"",""LRtq"":""JzVbZIdUBtI""}, {""dbPUJ"":""O458kG6R-3X71-7V28-t858-0qX756Z23194"",""Salj"":""yBtWehJiR""}]","[{""XnnrY"":""JxbdBbvw"",""RQXL"":""vXVdoSLATqwUcZVFXL""}, {""WHpCJ"":""qlPEuHJ\/9.2 (assTKhK qM 30.4; zvT99; M71) BOEQBCqFKPW\/707.20 (tNlkl, WomI BJSgS) dXwpyq\/423.9.8.4 mqhGMI\/140.25"",""HIZQ"":""HhkwUqVOL""}, {""JDYbg"":""xkRLs3:WFQIbkUkF"",""WJCU"":""nJcpRSpvxjP""}]",3f1G9j84-4Fw5-906O-ls84-XTT42S475i43,,03446113-1006-8726-M806-681773709646,"[{""JtRQ"":2,""Lo"":""58715630-6994-5979-i698-044927138935""}]",91T90l01-O6f5-9C5p-SD52-nRNd8AIs6719,zFzUVMKJE@vqroAsmIaZGL.Dzn,yisINilKFIHB,17,9,Bsyh,9,81211083-4772-2853-z621-774608974246
1,Logon,a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,6RgdGpQs-3Pm7-1308-A9b2-10244D79uG52,john.doe@example.com,39F37L19-h8C5-0q6p-Ah22-cuPG9ktP7238,User,8,5b6359b4-7600-4b58-9c63-e06b23f9ab87,0,Identity & Access Management,3,Authentication,3002,32h04Y57-z1k2-4p1b-Te54-QYDL9zQF4601,security,Microsoft O365,Microsoft,203.0.113.8,,cjxJTCG28,03,09Zdt8m2-4T4c-1p3b-6U7l-SpZ753326MT5,Logon,,-,883a35a5-4e3c-4a0c-a7f9-4f6a1a6b461e,2024-01-29T19:47:32,AzureActiveDirectory,Microsoft,4,7f71a485-499e-42f5-9c49-1e2e4cb4870f,8.8.2,,log_session_9100382327795278046,3,0,198.51.100.4,-,1,default,1706579296128344224,Authentication: Logon,300201,"[{""ULUu"":7,""mV"":""5bEYqJxD-9sy0-5059-y8m7-68687H75MX87""}, {""tkTQ"":6,""Ya"":""hyjBVnkyE@AkDDiIKQZDKd.oTe""}]",,,,,3,,,"[{""sovDl"":""vjvjheH80"",""pZwN"":""Kd""}, {""RtxtF"":""zXPPHH"",""JldZ"":""qjYMmZKLpSa""}, {""ataZu"":""s196Lh0Z-9e63-4T46-m343-0ga958z05304"",""Ihjo"":""uvQnBBUif""}]","[{""qzRHS"":""mtsKxOlo"",""pAEE"":""rqcKYtvXUKZvpjqYay""}, {""oXUIa"":""eXpaywL\/5.6 (YgLFleX Jr 84.4; eTd31; R46) UGmNPCcnAbC\/762.36 (lPZUq, AeNy zIipq) YInLWd\/264.0.6.4 NhXoio\/459.58"",""QvaP"":""deViiGAmL""}, {""cJinG"":""RODNz6:EKRTULaRl"",""RMVW"":""FhvaKlrDIAq""}]",0S0p6E60-2kh9-117C-zt71-zaR559854C98,,74296694-9304-4018-A853-957059512830,"[{""asUN"":9,""xO"":""79602256-7827-3058-D913-458020840427""}]",43B52G63-z6K3-4c7U-NT04-IuDj5fAY8073,pOyqOjtRQ@jEIUbJBfhcbR.GnA,uSmBoLaGNinx,86,0,WtSf,4,10595191-1288-1395-V493-526485008195
1,Logon,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,5vopynct-5sQ7-8226-K3M6-27602C30qz13,brian.hughes@samplemailing.co,12U39p58-b7v9-1N0X-vb66-kwdt3mnJ0815,User,0,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,7,Identity & Access Management,3,Authentication,3002,52o19l42-W8E8-7s9n-Du15-siEN8EeE6256,security,Microsoft O365,Microsoft,203.0.113.1,,ccVMYKG92,30,833F00v1-957Q-23o5-4G14-1994m08E2s60,Logon,,-,18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,2024-01-29T19:47:31,AzureActiveDirectory,Microsoft,4,7f71a485-499e-42f5-9c49-1e2e4cb4870f,7.2.7,,log_session_9100382327795278046,3,0,203.0.113.4,-,1,default,1706579296128791067,Authentication: Logon,300201,"[{""NCWc"":4,""jz"":""2IQxLlFC-4gP2-9674-U0w8-78811t53HU11""}, {""eKDE"":0,""ly"":""cIjzglrxz@ThUDnCfaqNyP.DIk""}]",,,,,5,,,"[{""KzqjL"":""SVrQhMg46"",""JwXU"":""PK""}, {""fHpqb"":""uLudOa"",""IIFd"":""oMWVtNazjLS""}, {""zpCGE"":""n686ED4b-3h60-1b73-q513-8bn941M59195"",""CXXv"":""iZDXyWpzD""}]","[{""uECFa"":""DuwEMEGC"",""FGYn"":""FvSydBfqmmJIyOyFia""}, {""aEQIu"":""wTZMpmw\/5.4 (XPyohLb HF 25.3; mZp97; L01) hJLbkBnIfbb\/690.16 (sgCQK, jFcb Hrvys) ZYgFpC\/479.8.9.5 jjNwgi\/012.23"",""DSJi"":""ooTUjYsaC""}, {""mgmYu"":""vIgKt8:mOrxucnGW"",""iVBG"":""HIUivFNnPRN""}]",2O4W50w9-5B97-118C-dl2E-72Sq8T1m4494,,45524606-9241-7702-B187-088636504175,"[{""rKKd"":1,""Gb"":""20874404-1854-2976-l121-927888297265""}]",36x43f36-k6V9-4w9h-TM53-dPAh1ofQ6375,JUpaiHdug@ztYvpaDABjLm.TTi,xWhdbKKSczmM,51,2,hEaa,0,71326069-0708-6728-y069-611751795125
1,Logon,19a1d2a0-29e7-4bd4-86d5-11c137efbd0c,bX32m420-4466-265h-1073-F6fW2m564vZ4,alice.smith@example.org,33X80f46-A5D8-8b6R-ij09-DbIo5nIl5888,User,9,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,5,Identity & Access Management,3,Authentication,3002,44M96o37-U6s8-1i8i-jm12-sRkK2jEK5665,security,Microsoft O365,Microsoft,192.0.2.6,,TzqWXzC13,45,795D78Y6-322b-77Q4-4K30-3023s48q9f85,Logon,,-,ea78a2e2-6901-49eb-9f8c-f6db42e835f8,2024-01-29T19:38:37,AzureActiveDirectory,Microsoft,1,8b201ded-12c1-4a3b-8a36-df548fa0a745,2.2.9,,log_session_9100382327795278046,3,0,172.16.0.4,-,1,default,1706579296129122147,Authentication: Logon,300201,"[{""FGzm"":1,""cl"":""ec83c727-9579-895x-4377-j8Lb0I533lL5""}, {""BXti"":9,""dc"":""LVyBIoqKUOg@mheRstQZMyVg.GcX""}]",,,,,4,,,"[{""ljHux"":""dqPPQcx76"",""VWHc"":""sE""}, {""pyCzD"":""etGECi"",""duco"":""ixVbeAtrfKW""}, {""ZAgBL"":""11M4f88X-N761-0h6X-0gB3-800cI60632cZ"",""kbVs"":""EdfrndThN""}]","[{""YELdB"":""fcGDFkzd"",""CgbO"":""OJffeoIASLbRjMbdAO""}, {""NCYMX"":""EltbBmJ\/0.6 (aCwgiTr zl 88.0; PUs95; j31) UjcooyZJtQR\/288.90 (bZCvL, cIss tSUUD) qGOSep\/471.6.9.8 YeYrPJ\/692.29"",""SUAb"":""IbspjylPv""}, {""jdDQT"":""KOizt6:EjjTThGQk"",""TqTr"":""VNiDodGaoxe""}]",2Va539n9-53Au-9x4a-wu7O-189Z4Kkq3688,,Q08a88qB-6165-1tSr-7483-91748F6sI14Q,"[{""NHxQ"":9,""DT"":""Y11b56xh-1601-1lKV-4845-77266m5iK47y""}]",79g41i48-q1J6-5D4y-JH46-bdhu6qxh4485,lYnCJCFIkoK@ZzwHwRTNzQbR.LSl,pIWCAOzmaPIR,14,6,qpyb,9,N11x16PW-7471-9xnp-7320-64482W6Nd74o
1,Logon,a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,05261wg5-9X89-8285-913V-52xWF5370895,emily.white@example.com,11C40U20-z1e7-7d1e-rz46-uKOz6fBK2256,User,2,42d0d22a-7f8a-4966-9754-257b6e525eb4,2,Identity & Access Management,3,Authentication,3002,27z62A68-G5a9-4K0p-yn44-FfZf7CAi6498,security,Microsoft O365,Microsoft,192.168.0.5,,rmJLrKq99,72,066H17M2-957R-09Z0-2i90-3569o74g6b64,Logon,,-,f073c7e0-8646-4f9a-90a2-1f02c051b289,2024-01-29T19:46:31,AzureActiveDirectory,Microsoft,3,4e09f1c4-2999-451c-9426-15a9e254e23d,3.3.7,,log_session_9100382327795278046,3,0,192.168.0.3,-,1,default,1706579296129636723,Authentication: Logon,300201,"[{""ouJb"":2,""VK"":""71895Bh0-0g70-1253-691h-06Jqg0951044""}, {""NnLG"":6,""vC"":""pkTQjVPTju@hkIpofaBRMYL.PQp""}]",,,,,1,,,"[{""RtqXA"":""XfiBBWM26"",""SzwG"":""Bm""}, {""EjGfC"":""AvcJZH"",""myOu"":""RVAEZcyuQYC""}, {""xKcQE"":""DW524WO3-i7E3-79Dy-C59x-57x3n2434t42"",""zsie"":""MxPClHWcr""}]","[{""vmaAd"":""ZpZbBXoA"",""fbTg"":""oqyWQrkGAdwezIfBsl""}, {""FZobm"":""ojoiemY\/0.1 (hfPksEJ cz 06.7; QuP41; v03) PTjLdkgGSUa\/656.33 (aEHdW, TFmK byqky) gFtUmC\/261.8.1.4 waokaB\/583.05"",""EPNZ"":""UnpPGDgSd""}, {""PmBsm"":""gWZEN4:gVPmclVjM"",""TANz"":""bjXltyIGptC""}]",b411BN82-A20t-4M88-v4j2-w4PVq3948097,,27388581-0591-8509-Q008-395410295151,"[{""ffXL"":0,""bM"":""30631475-7042-2503-K321-110263402020""}]",85s82P57-L6j7-7T0R-cZ82-uulT5NYv6922,BuQzhJxqQQ@CGRoIbrvjJug.LMA,ezBBwatnfstr,84,9,twWZ,8,33467852-9379-0784-M523-098244569421
