activity_id,activity_name,actor.session.uid,actor.user.credential_uid,actor.user.email_addr,actor.user.org.uid,actor.user.type,actor.user.type_id,actor.user.uid,api.response.code,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,device.ip,device.is_compliant,device.is_managed,device.os.type,device.os.type_id,dst_endpoint.uid,event.type,http_request.user_agent,message,metadata.correlation_uid,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,service.name,session,severity,severity_id,site.id,src_endpoint.ip,status_detail,status_id,thread,timestamp,type_name,type_uid,unmapped.Actor,unmapped.ActorContextId,unmapped.ActorIpAddress,unmapped.AppAccessContext.CorrelationId,unmapped.AppAccessContext.UniqueTokenId,unmapped.AppId,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AuthenticationType,unmapped.AzureActiveDirectoryEventType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientAppId,unmapped.ClientIP,unmapped.ClientIPAddress,unmapped.ClientInfoString,unmapped.ClientProcessName,unmapped.ClientRequestId,unmapped.ClientVersion,unmapped.DeviceProperties,unmapped.ErrorNumber,unmapped.ExtendedProperties,unmapped.ExternalAccess,unmapped.Folders,unmapped.InterSystemsId,unmapped.InternalLogonType,unmapped.IntraSystemId,unmapped.Item,unmapped.ItemType,unmapped.LogonError,unmapped.LogonType,unmapped.LogonUserDisplayName,unmapped.LogonUserSid,unmapped.MailboxGuid,unmapped.MailboxOwnerSid,unmapped.MailboxOwnerUPN,unmapped.ObjectId,unmapped.Operation,unmapped.OperationCount,unmapped.OperationProperties,unmapped.OrganizationName,unmapped.OriginatingServer,unmapped.ResultStatus,unmapped.SessionId,unmapped.Target,unmapped.TargetContextId,unmapped.UserId,unmapped.UserKey,unmapped.operation,unmapped.recordType,unmapped.userType,user.type,user.type_id,user.uid
99,MailItemsAccessed,,,alice.smith@example.org,,User,9,,,Uncategorized,0,Base Event,0,2576d4u9-752J-4566-4g98-t655D38b82E2,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:37,Exchange,Microsoft,5,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,7.5.1,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443643194065,Base Event: Other,99,,,,,,92423736-6581-7563-o834-166908557639,,,,,,,3PJL864I-62Zu-5G8I-2g7R-93185037b72X,,64.023.21.664,TOzrWq=iFnv;zPNFew=uERZiDvVwQ;;,,,,,,,usLuo,/security/logs/authorization,,0,,,,,2,,f-7-4-02-5865754718-417905950-8050181857-81345059,8468s7LV-093f-7B35-D87F-37EHO6t6Z3f0,E-6-2-13-6067023773-871531006-9769446790-13830638,lsxhqA.cEWPwkJ@igiQ.zOh,,eGKWvJATVNVFlkVqT,8,"[{""WCeoh"":""orWo"",""zrNM"":""fGpNuKqWJVrSQP""}, {""zYeSc"":""BENuZ"",""BOWT"":""CEfxQApGBzm""}]",RqKKYnNGVympmCKtbwy.ZSFDiqHzikv.KjE,Ny8KU36yT1090 (66.72.2689.317),sDWJEvjJr,,,,VEytci.mEHlSSu@xSSw.snK,499678404M139l1G,,17,2,,,
99,MailItemsAccessed,,,kevin.green@placeholderemail.co,,User,8,,,Uncategorized,0,Base Event,0,1028P5e0-884d-3190-0q00-Z499a58h21E1,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:46,Exchange,Microsoft,3,7f71a485-499e-42f5-9c49-1e2e4cb4870f,1.1.7,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443643399810,Base Event: Other,99,,,,,,52973570-2664-3469-E811-906252843096,,,,,,,3tSC940F-08lx-7A3i-3i1g-94124611B03i,,95.444.179.43,yyvDPQ=fTzY;FpZOWd=qFsbbLrqQT;;,,,,,,,cQhvu,/security/logs/authentication,,2,,,,,1,,w-8-8-12-8586145034-595673196-8521880197-61595398,o05L9oz8-b3yQ-7ql2-10Ys-m198o8T7O909,u-0-9-85-3890366133-956993357-5790248615-78148976,zox.imPLPK@sDPf.VpY,,nEJSTfwiftTHOyPgJ,7,"[{""buEmt"":""gHSs"",""dPtj"":""cUCHpDKcJOFdDw""}, {""UtDev"":""QuZFm"",""HswT"":""FcrkrvhHAJq""}]",KERvtRPdnOBeHoCDHOX.DhTKDoFkefZ.dlY,Wx1uk85hn8573 (29.65.4112.228),wqEcBPfpQ,,,,dpr.fNEmLr@URhq.EMD,203940276h73zk5W,,12,0,,,
99,MailItemsAccessed,,,emily.white@dummyemail.biz,,User,8,,,Uncategorized,0,Base Event,0,6662H0l9-597L-2890-6t69-t399u42o80X6,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:43,Exchange,Microsoft,3,8e15da17-0f57-4f46-aed8-7a68de446bf5,5.2.0,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443643603932,Base Event: Other,99,,,,,,09414280-5745-7483-Y342-860316507474,,,,,,,1dVj260s-89Vy-0u7K-4K7g-49503906g28N,,85.832.280.087,ONtjpH=EhhG;RKBqNn=iGAZhwNAqV;;,,,,,,,DfHyk,/security/logs/authentication-failures,,8,,,,,9,,h-2-7-43-3412527674-053630872-3867516068-21347555,H34i5ls2-M8WY-3eH3-68gP-D510x0a9j662,k-2-6-27-9705232000-768663263-4423300123-50742019,znn.LuPKtr@kXpq.OHk,,vXRTVdVrndCmDjCoX,9,"[{""wolPE"":""YiJT"",""auDP"":""pHVsIpJDGSRvqZ""}, {""kDaxk"":""BfHde"",""Pevi"":""cecCxDDthPX""}]",FQPWzoKvhyiySnoSDUZ.KwglOzXmkpm.RlS,aS1hp59cY4524 (09.93.1014.649),apzUVLOYt,,,,cbo.HhXqOg@eXqk.Odi,592378565n97hC1w,,12,2,,,
99,MailItemsAccessed,,,chris.martin@sampleco.co,,User,4,,,Uncategorized,0,Base Event,0,8769x3P6-055C-7269-1x93-K924u43x97A3,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:26,Exchange,Microsoft,3,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,1.6.9,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443643806479,Base Event: Other,99,,,,,,828830i4-Ji16-486X-59e8-5cQ306W27610,,,,,,,,,82.28.92.385,tXToaE=vWMmvxUrILm;CcRsNbHWWIDLrFJLncvAIo/79.62.6685.260[tuqZw=258795g6-dI83-532N-10e2-7EE010m98934];,,,,,,,jEIim,/oauth2/v1/token,,6,,,,,0,,K-0-3-28-3247950297-559021944-6841629103-15931559,B6303r6d-HD76-8u78-h704-73617B27s247,P-7-2-90-3441380090-913430240-6482891758-68917768,UwSU.FtebksLk@DaLA.XWP,,eOOEnwVcBmfdfIkML,1,"[{""HDSfC"":""dpVa"",""zKDE"":""FjcZesdCjgyMsX""}, {""JCzyi"":""gqYvE"",""zePh"":""PNKlEXruRmV""}]",XpiBKtonRnZJcwWArKI.GaupyTjLzar.XsD,gBgVv1827yG6997 (73.75.6749.814),vxbHlrSPo,ku8in17C-19S6-7014-70g5-94v3564950x0,,,LkCA.RAehwaJl@xWlg.gZZ,73075110Pz457w79,,13,0,,,
99,MailItemsAccessed,,,mark.miller@yourtestmail.biz,,User,7,,,Uncategorized,0,Base Event,0,4446i7g6-228u-5896-4O24-G091p15d94Q5,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:10,Exchange,Microsoft,1,e4d542e8-b6d3-4a33-9a78-376406d188b8,6.9.9,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443644219175,Base Event: Other,99,,,,,,,,,,,,,,9044:6004:nE37:4d80:o79o:8bl5:A397:v329,7838:1910:dm11:0r69:p53n:6re6:X537:F840,SwPcJo=xlhoxPVcqwywS,HPHVRXx.kds,{3iB00WWT-33G8-0i6i-gY01-x2w7851N7Etl},69.5.90013.37604,,,,IYBJK,,,0,,"{""QR"":""QjOBbDTU63EHWN4mTL7ndVu7OgDPuyrof\/48OfJUp8ZagHZRakSyRaLUVl3JddFz"",""CNFGfDvLBmOm"":{""pUoW"":""NKA nSSnKiZav"",""fH"":""hOBbodVy32Epox7AWO9XUWR7TjrXChXsh\/70PEXpK3CPhrLLhBZPtlpcBp7gozrr"",""htCy"":""EoZJZFxQh""}}",,,7,,C-2-2-72-8738157126-918973438-5958027309-46367251,Jag0e98E-03we-319t-TS00-5704mGg76U97,Q-3-8-33-9661851125-742895755-5156441462-09008028,YZwld.Zcvyy@HqgG.hIJ,,NwTFzdpmPDIFpXiGZ,,"[{""VXQTZ"":""sMww"",""IAkB"":""WKszrJOCSgyegv""}, {""vfVUd"":""ZtkLK"",""dJtA"":""FiNmvZzhqTq""}]",FjmRtcUoNqLxUKtwwnH.wmokuYXSeuc.hZH,WQ1Jv57xD6743 (81.24.2784.144),NsYJTpyNS,QN0t9629-Wwp4-84r9-F134-289r79295B67,,,uxonH.xrhCj@VhZt.Eot,732697919221737O,,6,3,,,
99,MailItemsAccessed,,,kevin.green@example.com,,User,0,,,Uncategorized,0,Base Event,0,6661Z2P7-159x-3012-5F89-i542S01g69b3,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:09,Exchange,Microsoft,6,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,2.6.5,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443644422524,Base Event: Other,99,,,,,,,,,,,,,,6538:6704:TZ98:6p17:o07W:1Rw3:v615:H991,6320:6433:wa78:6i46:R73F:4cd2:C183:g268,IoyOvy=mIJyfoNgukkrN,NIpuIsW.Vwe,{R2i90oJi-48d8-47Bf-6a37-1Nz2646O2W97},57.0.43942.29288,,,,LnPBo,,,9,,"{""qO"":""OAaFnsKn31Lywn7Auw1oWpl8msdpZJTnk\/18qThKe0gwFvWCYrEHdWuPSPDxILRH"",""pVSvWEeKUKHc"":{""TdzY"":""seE QvsTLkjVG"",""Mc"":""aUuAkgqU88CYDK6dzQ6qyHB6gCyIwBGFK\/79tZHHt2LIWdaHCsPxoMwjqAPKCLtE"",""LKsc"":""PAg""}}",,,9,,L-4-2-42-4765057905-736096107-3671573865-39933867,gre8M25c-39IB-690p-Dt40-5054sPq56m67,i-4-5-54-1282865420-876569115-1315373299-15751460,MYbEf.HhYPY@dDyO.TWq,,kJgWLeCXwnflyesRn,,"[{""CPMWB"":""fgYa"",""WXjg"":""IOSsMOFtqndWeq""}, {""UXQYZ"":""viMhC"",""srAz"":""IFxuskAbzaO""}]",iBYglWwCbShhkjYvlBX.YifZoaTDbMc.NGZ,AW0NJ16xq5610 (63.08.1730.648),QMDtumAue,tW8H0207-PQk0-77w7-S920-614f05665o42,,,xWVFJ.YavsC@zHqE.ufe,540941864797298E,,4,8,,,
99,MailItemsAccessed,,,daniel.ward@virtualmail.io,,User,1,,,Uncategorized,0,Base Event,0,4366J3q9-498X-2169-3c76-U194D90W63a4,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:08,Exchange,Microsoft,2,6ad8316b-9a4a-4bf4-bf97-20171764e00a,7.9.7,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443644698776,Base Event: Other,99,,,,,,,,,,,,,,9349:0789:rw74:0C00:I33b:9fj0:L291:J730,7166:7240:lJ21:4V35:G15U:8fQ2:o405:n681,zDNGNJ=JqNymtEvAGMaY,UhLUlFQ.BMR,{06079rH4-2420-4Bw1-dM72-nU0T73h765t7},17.0.51789.58283,,,,uelog,,,9,,"{""Zm"":""cCuyJfqX41ZQUc5wvY5ejHx4QKgQqofYH\/34DtEhg8PQaEEFuOHHVXBvVrllXalY"",""LXCxbsTEkznD"":{""XwnZ"":""cTf ViNJwWaAb"",""Ud"":""eFhbumms62eCHY0Ekt9TzCw4LcUCbjjJd\/81afNIZ7VfQMksOrKWzCWTQPNNvjpI"",""ajkw"":""ODHxjT & AjTnXx ZbwJh""}}",,,7,,P-2-0-19-2455408307-696364534-7280312994-30406740,sTl7j94l-14Jh-497O-xR54-7482Cux27Q99,j-4-1-84-9813282990-491632188-1648712621-96801262,tGoXd.boSrW@rUiD.DOe,,MyfPUJpuASwRKASYM,,"[{""LzskY"":""EXQE"",""Nvin"":""EdiQjQILwJLOOn""}, {""sCvDp"":""MFOTc"",""Dhvd"":""RthhYdXqruW""}]",dSTvHUNxdhwIFmWXbqf.TNnmMhAatOV.LDe,cb2LJ96tr5591 (31.73.0435.791),yEdzCDsQb,Fo5v5822-qRr6-07q1-b676-992g39531g77,,,nvDyF.ZYqYg@nLfn.nBe,975620046893752a,,7,6,,,
99,MailItemsAccessed,,,mike.anderson@mytestmail.org,,User,5,,,Uncategorized,0,Base Event,0,4391Z0B0-239Z-1755-2R71-L403x19r19c8,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:29:34,Exchange,Microsoft,5,ea78a2e2-6901-49eb-9f8c-f6db42e835f8,5.0.4,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443644903112,Base Event: Other,99,,,,,,,,,,,,,,5682:5590:fs04:7o87:O22S:6JL6:V076:v256,2010:6304:Sb46:7j66:s85c:3DW4:y243:A899,CaRDxx=baIvVWHpcrPMQ,OnmwRBo.Yac,{K7c0790t-r79I-3C17-8Xx1-9301pk210615},73.5.68016.10412,,,,NkYjh,,,1,,"{""sh"":""uatAvhsO34ROYQ3GGV2hyIw1slZeQvBhJ\/59yBVPW6xXdcSHgkMBkKYm6lzbMIyF"",""TEARSYAmLauF"":{""kHId"":""gRN pnFIWIdzU"",""Uw"":""iQwzNuPn20Kfbt9bPQ9wicu2QUNseovtf\/27JDoEI0eSeOwcpZXBjjCm7gizIAUi"",""suRT"":""tJEaRtnY fjYV""}}",,,2,,j-6-0-75-3015565319-904554827-5608730915-38616575,oLy2Y04N-89cZ-586U-zL30-1937OLh08U24,r-4-1-58-2997011143-764279819-0654710579-41313574,MTVND.TMjlD@IeRc.DCZ,,SaCZyltnSDpWSinkv,,"[{""PByVr"":""PHNZ"",""hMNA"":""zORfqpOxdidqXw""}, {""OQXXr"":""UwlEt"",""xOAg"":""KAOoOEXJJZh""}]",nertKwfBhPZoEsFVROW.TCLurPJjrOZ.ULo,mp8UP01PP5067 (14.26.5914.734),pWyjCtbbD,ku3H3090-jHy0-07l8-e276-225V01264c22,,,OkggH.ylWxr@ErhF.SFE,404332660612167z,,0,1,,,
99,MailItemsAccessed,,,olivia.perry@testinginbox.xyz,,User,3,,,Uncategorized,0,Base Event,0,9744Y8B5-915a-8112-7Q20-c725K15S90L6,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:29:23,Exchange,Microsoft,0,d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,8.2.9,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443645103986,Base Event: Other,99,,,,,,,,,,,,,,9016:0009:hV62:6m77:M87j:5FB6:c180:T337,6588:4680:GH38:4r55:c81s:9SM3:C328:H956,kAHDHG=EKydnZDkhKkBo,uGnPXDD.Bpd,{3551D938-6982-1379-1tD3-w90a9fe79eH3},28.6.07542.78559,,,,yTtpt,,,9,,"{""Jp"":""fdPiZoof83QRKv4cAA9mfGC9YquIpOyLH\/87UvUqi6wkHYqphvtjyZJu6AFSLejT"",""hjkbIRxcORDV"":{""uHPp"":""UOx NlKJFygtk"",""Kf"":""FrsWPVLY61HNan5Rfb9AaKc5XOiNXZQbW\/38agnNz8SpdVSJPqPnLWHm4ihKgkui"",""uMWk"":""bFmK MmThOrG""}}",,,5,,A-0-0-87-8154732843-946017880-7620936682-10164040,uNr4u89y-63Wv-799x-Nm49-5777qFz27k38,V-5-0-24-7682463633-241349524-4835231127-99985666,nmrDk.XDGEO@JtKT.YdX,,gPDthdSUDtfdnIgfC,,"[{""mdXxN"":""fbWy"",""oivi"":""jccgcNuYorndEg""}, {""aHLUJ"":""Quosx"",""CbSR"":""RonPCpcvyva""}]",BSvoSZnhxOuEXnbmuNj.QcUvsJfUmsm.jJi,qr4aC52ft9141 (77.73.8712.316),pimrpnfIa,FS6Y0744-upC0-76A0-J641-394L42699Q09,,,lYGeD.NLHrS@JlCh.fHS,189686463728045Q,,3,1,,,
99,MailItemsAccessed,,,mike.anderson@example.com,,User,5,,,Uncategorized,0,Base Event,0,8270O9J5-710Y-3445-0H87-X507X24M84B1,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:29:22,Exchange,Microsoft,8,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,3.7.0,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443645305570,Base Event: Other,99,,,,,,,,,,,,,,3129:1607:aq66:7u36:l57R:8dP8:A669:t045,2307:8853:MR19:2W78:E54z:5Ka9:k192:T965,JWIUuh=sUYsQPyxGYFFm,YLxfgTT.RSw,{0M400056-o60r-608j-3000-g3u4H4G05427},40.0.57170.84854,,,,mdMpO,,,2,,"{""Oo"":""PmjqkgJT89LieV0rcA2oulh4gWaQzEtKt\/38omcnI4NZTaeqzwHtvdkZxTxgMqQb"",""MofpqDHAVpya"":{""HTXL"":""wPO kgxRZWkOJ"",""os"":""oQiSFxEa12STAw0Brc2GNuq4AAcxSNaTY\/02btmKO2PABahJCeCnPvUumNkEpdzH"",""RWyI"":""Tk & Luq suCDwUFht Sksyowmit""}}",,,4,,c-1-5-10-7671133783-917901574-1741289604-31539638,CmS7T01O-12pb-652T-Cj09-7612DXJ40k16,K-4-4-58-8341978947-999201012-8422862276-17498899,btkvD.rxlVO@FUlF.SOX,,nIUpJhzsdTZneOkWH,,"[{""VfmAr"":""qRJP"",""jmvz"":""olpXNpdWlKlkyk""}, {""luVJy"":""kObsE"",""QdyF"":""AMZBemcbbuw""}]",WgTZzHcuhOzwSypNAwu.NHbGxzqXuBG.qFn,oH9lh65uD2840 (97.63.2640.013),DYlZvTlcK,TU6a8679-jfh7-87W8-L066-245N26792Q91,,,uJXxI.ghUpz@iDOI.AtD,954042883801671s,,1,1,,,
99,MailItemsAccessed,,,lisa.brown@nonexistentmail.net,,User,7,,,Uncategorized,0,Base Event,0,9818k8e2-229J-0107-1E75-F771y01s49v1,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:55,Exchange,Microsoft,7,f719864a-d489-4483-b8a4-c235cf6f32e1,3.3.3,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443645504785,Base Event: Other,99,,,,,,,,,,,,,,9666:8976:QC10:3z85:P89e:0Zx7:g410:P201,9072:8900:RM68:0e06:D29V:9Ak8:C172:r561,vcAPzd=BruUkwJDItfAA,Buhllrz.XHx,{751128TD-7V2J-7158-9Gxm-8993iK680791},16.8.69465.21307,,,,LkeXA,,,6,,"{""to"":""ELWTjuHl74qIeX9fAi3joTS7JINevNtND\/41oQDQB3TZfFfOWUuFGjxXROrXhbgc"",""gDOtrxXozljW"":{""Rzir"":""vhM edBjAspFs"",""YH"":""XyYknHiK43aqCv7NGi9dkvr3yEChYzzCi\/36mJYCt9iBJlgauEpmjmvRHuvXzvaB"",""LErq"":""QhJ\/taw rjrHiJHtz""}}",,,7,,s-4-5-68-7601279326-040937357-8024138737-55968995,aTA1R38N-04lE-913q-qV92-9674VpZ86d67,y-8-6-04-2071883110-194513402-5167529615-19139942,rxiYC.CCPrU@qvUx.Oav,,eIIECXgxLDtsdpdXY,,"[{""wCJzG"":""PCFp"",""Dcxr"":""ZfQrelaJyTcfus""}, {""rUisX"":""LTNsB"",""cFQk"":""enaTobpIcLM""}]",EEVozVLiRBhNBvqwXEP.vQiAuTKApzs.BFH,wt1tf42to1657 (00.66.2906.654),kdZsTspte,qo0I0642-zbx2-16h7-l585-005O91868s37,,,mtKic.IVHOi@YvYW.WeN,212919837400696d,,2,9,,,
99,MailItemsAccessed,,,anna.hall@example.com,,User,8,,,Uncategorized,0,Base Event,0,0704f4Q0-694l-8310-8G25-u111x66c79B2,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:44,Exchange,Microsoft,1,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,3.2.2,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443645704323,Base Event: Other,99,,,,,,,,,,,,,,5428:0398:yp93:4g79:d99W:9vI4:o531:f450,6064:3772:nN28:4q55:F34g:8Gz6:B921:I611,jmtbIV=sCOTnKfbHvlyu,KdDroJl.cjZ,{58662nfb-o4Eu-1Mk5-TV2l-40Ss31178T94},22.1.97597.28910,,,,YUbVP,,,8,,"{""bx"":""geFCCruU83NLtB3mDP2iFBY5KwRSlVDNI\/03XraVk0eKrAiAZkqGPLPeNId\/GUdK"",""zzYuPXeCfGyd"":{""axNm"":""lxT HbmwFxFnk"",""Md"":""kpRpSFsr03PWPy3inE2bZZn1beBncXLXQ\/53FCizH9HJHVnjmkePQBCaoEO\/jyaD"",""aIEo"":""7919 & 1449 rOwCY xJpCZ LDqY""}}",,,1,,s-9-3-77-4303538615-168001822-0991558793-22899866,mbF9r69o-41qM-838f-wb68-0009iZY18M57,S-2-1-64-7685005639-806010373-0174231345-71544121,PqSDU.BByOq@AGjl.lXb,,EAHbqIeUJAaCqGqqq,,"[{""TicHw"":""wVwp"",""IxIV"":""dCnxVGOtjqkVGx""}, {""HVJAQ"":""KORhz"",""PWWl"":""BLJrehgBQWk""}]",XckfOYltsdNUmfKpDRD.jcRMqyQKqVd.MiK,BV9bT45mi6191 (09.25.6856.180),WpwCZddZT,sd1o1417-EWU6-46R2-r203-125v21971A16,,,yRSHM.drjAO@uOPd.eEi,273114763095956E,,3,7,,,
99,MailItemsAccessed,,,chris.martin@example.com,,User,7,,,Uncategorized,0,Base Event,0,9501Z5i2-592t-7798-7R94-O467G77L20b4,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:39,Exchange,Microsoft,4,c47bdf19-daf1-4d46-9b6a-524ea68e833f,6.7.5,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443645903933,Base Event: Other,99,,,,,,,,,,,,,,3687:2126:re70:5V36:B21E:1Ci6:R136:E345,9746:8996:ch32:3c00:V78W:4WJ2:w253:r482,OTctYY=NBwdKsFrdAYWU,daxebIk.Hra,{221YKt6m-0134-1i96-679r-008hY4l402kE},99.7.52478.87233,,,,KYgmD,,,6,,"{""Gq"":""zIObKCnb36fyiJ5hCH4fSGv9HoHJtjHzN\/53WqsaQ8EWITkzkAkrKiBsnGKDpKPd"",""LpIhScOeAyrv"":{""Njpi"":""rJt bruimbOWA"",""VF"":""htoEutdG29Fjts5FqE9vfGI9AqIKskVPG\/33WDyNe9SpJmUfKoEzBQpCLLUvtHaA"",""peoP"":""CfsSiuy vyRmBBgcI & TqoWCPfvNn""}}",,,4,,W-1-8-56-9960090188-593066120-3494587519-81263253,HtZ9b55o-15zX-761r-ZE12-6583mVe56K14,X-7-3-30-1411939844-651589997-2236762039-88003450,qqdGv.raZjq@ILHw.bfG,,VFTpcmdLpXQdnkVMa,,"[{""sqPKC"":""sswM"",""qAkP"":""BXlPOoYwiCVaNw""}, {""OdNrk"":""wlvhL"",""TZKV"":""PAjRRJSXFRV""}]",mCQegnfFkcWmHVnqTAO.LpcXRVfoCfN.cao,wP2Mc21lT4884 (51.98.8394.332),dVJBtnraF,Vu9p8739-aXR4-23h6-U650-644r26602v91,,,IDFLm.oyDQH@Vrtz.Aem,804911492623239T,,6,8,,,
99,MailItemsAccessed,,,anna.hall@example.com,,User,1,,,Uncategorized,0,Base Event,0,4902m5Q5-758b-1690-7B56-a581P51d60X1,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:28:33,Exchange,Microsoft,4,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,6.5.7,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443646109839,Base Event: Other,99,,,,,,94777025-8004-9300-f92T-66IHD1L67Yz3,,,,,,,,,649.98.942.11,XJQFdC=zVgRmAJEShLggA;pmoncoY-HlvIFlR/7.4;,,,,,,,Dzumi,/audit/logs/system,,6,,,,,5,,S-2-6-98-2410954811-637619807-6777937361-07643906,rWc3F80C-68fw-922R-Ah74-7269hwZ93G44,R-5-0-42-3292413470-580491642-3399273472-05026659,sABTn.gdPGJ@opkZ.Wor,,DgZaevemrGtwGembB,6,"[{""gaJoN"":""RoUm"",""bUQL"":""rELWlNMUqATCEf""}, {""FRgui"":""IsmQh"",""EjUf"":""OlNTuYvdkIk""}]",fesKQvXEUYTawcAhjxN.ypCeYLHDliN.QJz,bZ8nx95wk6394 (49.99.0207.604),sNnxJtYbX,rI228913-88et-2366-2553-C2GM52Y854rW,,,EVvSq.DIfOn@JRbi.EWe,257934311201934s,,93,7,,,
99,MailItemsAccessed,,,alice.smith@example.com,,User,5,,,Uncategorized,0,Base Event,0,5491y1s1-019K-6284-8j10-J462e12a91g6,security,Microsoft O365,Microsoft,,,,,,,MailItemsAccessed,,-,,2024-01-22T03:30:08,Exchange,Microsoft,9,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,4.6.9,,log_session_9100378864597745983,3,0,1500208142010913854,,,99,default,1706495443646349922,Base Event: Other,99,,,,,,,,,,,,,,8879:8406:is71:2m18:M25M:3gH4:s474:b877,7992:9318:AN67:6S22:b84O:4Gs0:n011:B167,raXZqf=msTFVvGPDSSNl,LnLrZcN.acW,{K1n44hQA-5y33-617o-517b-30O2433YdN01},98.1.67377.12798,,,,alVWE,,,6,,"{""Dv"":""KgBtZgMo64VxKc6ilX5MNCu4WjjZaRAYf\/79rYwNL1FBjRqmgggwueAdZoPzwXFZ"",""sJxfmxPQxyLu"":{""WJgV"":""fUY TOXjKnIgR"",""Vm"":""zMtbkbFE66pckC9TsH6BhSR9QXzyUfcDP\/81hhbRU8nCLCRoPOEBlhtUoqQfcJRe"",""jcyG"":""mA & Pwe BUy RpUkOWnFnXnM""}}",,,7,,K-6-7-69-1501992710-249168070-7360898352-56776693,OHX2y36k-78Sb-089W-YP05-3250zRc39l45,I-7-9-15-9317001840-451129937-9256516083-51211774,WfGom.cSZxW@KLVr.LKS,,XBCwNHLAgxxaRVlNc,,"[{""uVKPn"":""BQXy"",""geXe"":""bLuOWdvjkXVQBg""}, {""Rkiat"":""XSewQ"",""qOjD"":""GTTJEePlQWk""}]",HyuHUzzEyciZYJUIviv.ZbfqHSXPdSN.UWe,Jk5QB56Xc1818 (64.77.7928.668),ulxJXRYdj,JS7n3809-oBo1-18V7-u504-330d84647s15,,,HdqfR.SiAHF@nUEu.rId,458247720577326e,,0,7,,,
